filename,nwords,cl_av_deps,cl_ndeps_std_dev,acomp_per_cl,advcl_per_cl,agent_per_cl,cc_per_cl,ccomp_per_cl,conj_per_cl,csubj_per_cl,csubjpass_per_cl,dep_per_cl,discourse_per_cl,dobj_per_cl,expl_per_cl,iobj_per_cl,mark_per_cl,ncomp_per_cl,neg_per_cl,nsubj_per_cl,nsubjpass_per_cl,parataxis_per_cl,pcomp_per_cl,prep_per_cl,prepc_per_cl,prt_per_cl,tmod_per_cl,xcomp_per_cl,xsubj_per_cl,advmod_per_cl,aux_per_cl,auxpass_per_cl,modal_per_cl
17295.txt, 6, 1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
45895.txt, 63, 2.125,0.330718913883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.375,0.0,0.875,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0
8127.txt, 5, 2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13958.txt, 7, 1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
28765.txt, 141, 2.76470588235,1.26162415233,0.0588235294118,0.0,0.0,0.0588235294118,0.0588235294118,0.0588235294118,0.0588235294118,0.0,0.0,0.0,0.647058823529,0.0,0.0,0.0588235294118,0.0,0.0588235294118,0.647058823529,0.0,0.0,0.0,0.588235294118,0.0588235294118,0.0,0.0,0.117647058824,0.0,0.117647058824,0.0588235294118,0.0,0.529411764706
46110.txt, 5, 2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17902.txt, 33, 3.33333333333,1.490711985,0.166666666667,0.333333333333,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.333333333333,0.0,0.5,0.833333333333,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.5,0.0,0.0
46068.txt, 62, 2.5,1.11803398875,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.5,0.0,0.0,0.1,0.2,0.1,0.7,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.3
10944.txt, 18, 2.5,0.866025403784,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
46100.txt, 13, 3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
39308.txt, 105, 3.11111111111,1.04822012578,0.0555555555556,0.111111111111,0.0,0.0,0.0555555555556,0.0,0.0,0.0,0.111111111111,0.0,0.333333333333,0.0,0.0,0.166666666667,0.0,0.0555555555556,0.833333333333,0.0,0.0,0.0,0.222222222222,0.0555555555556,0.388888888889,0.0555555555556,0.222222222222,0.0,0.444444444444,0.333333333333,0.0,0.0555555555556
38602.txt, 389, 2.44117647059,0.960734292415,0.0588235294118,0.0588235294118,0.0,0.0294117647059,0.0294117647059,0.0588235294118,0.0,0.0,0.0588235294118,0.0,0.529411764706,0.0294117647059,0.0,0.0882352941176,0.0882352941176,0.0294117647059,0.676470588235,0.0294117647059,0.0294117647059,0.0,0.382352941176,0.0294117647059,0.0147058823529,0.0147058823529,0.102941176471,0.0,0.0588235294118,0.220588235294,0.0294117647059,0.117647058824
20912.txt, 15, 3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10688.txt, 725, 2.42608695652,1.00486529113,0.130434782609,0.0869565217391,0.0,0.0173913043478,0.0521739130435,0.0608695652174,0.0,0.0,0.00869565217391,0.0,0.452173913043,0.00869565217391,0.0260869565217,0.104347826087,0.0521739130435,0.00869565217391,0.64347826087,0.0260869565217,0.0,0.0,0.417391304348,0.0173913043478,0.00869565217391,0.0,0.139130434783,0.0,0.121739130435,0.339130434783,0.0260869565217,0.173913043478
20902.txt, 297, 2.66666666667,1.51535352189,0.222222222222,0.166666666667,0.0,0.0185185185185,0.166666666667,0.0925925925926,0.037037037037,0.0,0.222222222222,0.0,0.351851851852,0.0,0.0,0.166666666667,0.148148148148,0.0185185185185,0.611111111111,0.0,0.0,0.0,0.166666666667,0.0185185185185,0.0,0.0,0.12962962963,0.0,0.12962962963,0.166666666667,0.0,0.037037037037
28256.txt, 25, 2.75,1.08972473589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.25
12961.txt, 27, 2.66666666667,2.05480466766,0.166666666667,0.166666666667,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.833333333333,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.166666666667,0.0,0.0
25947.txt, 127, 2.8,1.0295630141,0.1,0.05,0.0,0.0,0.15,0.05,0.1,0.0,0.15,0.0,0.5,0.0,0.0,0.1,0.15,0.15,0.8,0.05,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.15,0.2,0.05,0.1
43710.txt, 1, 0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7184.txt, 6, 3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32299.txt, 60, 3.375,1.57619002661,0.125,0.375,0.0,0.0,0.125,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.125,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.5,0.125,0.0,0.375
42362.txt, 17, 2.33333333333,0.471404520791,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.333333333333,0.0,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18226.txt, 28, 2.66666666667,1.24721912892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.333333333333,0.333333333333,0.0,0.0,0.0,0.333333333333,0.333333333333,0.333333333333,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.333333333333,0.333333333333,0.333333333333
41018.txt, 238, 2.28571428571,0.824786098842,0.0714285714286,0.0238095238095,0.0,0.0238095238095,0.0,0.0,0.0238095238095,0.0,0.0,0.0,0.571428571429,0.0,0.0,0.0952380952381,0.166666666667,0.047619047619,0.761904761905,0.0,0.0,0.0,0.285714285714,0.0,0.0,0.0,0.0952380952381,0.0,0.119047619048,0.214285714286,0.0,0.047619047619
41981.txt, 12, 1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
47554.txt, 14, 2.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0
13381.txt, 15, 2.66666666667,0.471404520791,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.333333333333,0.0,0.0,0.666666666667,0.0,0.0,0.0,0.333333333333,0.0,0.333333333333,0.333333333333,0.333333333333,0.0
15869.txt, 1, 0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28260.txt, 17, 2.25,0.829156197589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25
37392.txt, 130, 2.7,0.640312423743,0.0,0.15,0.0,0.0,0.1,0.05,0.0,0.0,0.15,0.0,0.4,0.0,0.0,0.2,0.15,0.05,0.7,0.1,0.0,0.0,0.35,0.05,0.0,0.0,0.1,0.0,0.15,0.15,0.1,0.0
15088.txt, 1, 0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19988.txt, 103, 2.14285714286,1.12485826772,0.142857142857,0.0714285714286,0.0,0.0,0.0,0.0714285714286,0.0,0.0,0.0,0.0,0.357142857143,0.0,0.0,0.0714285714286,0.0714285714286,0.0,0.642857142857,0.0,0.0,0.0,0.357142857143,0.0,0.0,0.0,0.214285714286,0.0,0.142857142857,0.285714285714,0.0,0.0
2906.txt, 215, 2.89473684211,1.37246366425,0.0,0.0,0.0,0.0,0.157894736842,0.105263157895,0.0,0.0,0.0526315789474,0.0,0.315789473684,0.0526315789474,0.0,0.0,0.157894736842,0.0,0.789473684211,0.0526315789474,0.105263157895,0.0,0.578947368421,0.0,0.0,0.157894736842,0.0526315789474,0.0,0.315789473684,0.0526315789474,0.0526315789474,0.0
15098.txt, 171, 2.84615384615,1.23076923077,0.0,0.0,0.0,0.0384615384615,0.0384615384615,0.0769230769231,0.0,0.0,0.0769230769231,0.0,0.538461538462,0.0,0.0384615384615,0.0384615384615,0.115384615385,0.0769230769231,0.5,0.269230769231,0.0384615384615,0.0,0.5,0.0,0.0,0.0769230769231,0.115384615385,0.0,0.307692307692,0.269230769231,0.230769230769,0.0384615384615
36688.txt, 135, 2.36363636364,1.22643068757,0.0,0.0,0.136363636364,0.0,0.0454545454545,0.181818181818,0.0,0.0,0.0,0.0,0.636363636364,0.0,0.0,0.0909090909091,0.0909090909091,0.0909090909091,0.772727272727,0.0454545454545,0.0,0.0,0.0454545454545,0.0,0.0,0.0,0.181818181818,0.0,0.0454545454545,0.272727272727,0.0454545454545,0.181818181818
16865.txt, 45, 2.16666666667,1.06718737291,0.0,0.0,0.0,0.0,0.166666666667,0.5,0.0,0.0,0.166666666667,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.166666666667,0.0,0.0
9336.txt, 40, 3.8,2.13541565041,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.6
18715.txt, 28, 2.0,0.707106781187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0
6834.txt, 4, 1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
16875.txt, 8, 2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
19367.txt, 107, 2.33333333333,0.69920589878,0.133333333333,0.0666666666667,0.0,0.0,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.6,0.0666666666667,0.0,0.0666666666667,0.133333333333,0.0,0.8,0.0,0.0,0.0,0.266666666667,0.0,0.0,0.0,0.0,0.0,0.133333333333,0.0666666666667,0.0,0.266666666667
46250.txt, 84, 2.6,0.663324958071,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.3,0.0,0.9,0.1,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.1,0.0
11697.txt, 135, 2.48275862069,1.22109870411,0.103448275862,0.137931034483,0.0,0.0,0.137931034483,0.0,0.0,0.0,0.0,0.0,0.241379310345,0.0,0.0,0.103448275862,0.0689655172414,0.0344827586207,0.724137931034,0.0344827586207,0.0,0.0,0.103448275862,0.103448275862,0.0344827586207,0.0,0.103448275862,0.0,0.551724137931,0.137931034483,0.0344827586207,0.0344827586207
29259.txt, 144, 2.11111111111,1.04822012578,0.111111111111,0.0,0.0555555555556,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.555555555556,0.0,0.0,0.0555555555556,0.277777777778,0.0,0.666666666667,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.111111111111,0.0,0.0555555555556
14840.txt, 11, 4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35830.txt, 9, 1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29249.txt, 15, 1.8,0.748331477355,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.2
15357.txt, 22, 2.25,0.829156197589,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
42780.txt, 21, 3.33333333333,0.942809041582,0.333333333333,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.333333333333,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.333333333333,0.0,0.0,0.0,0.333333333333,0.0,0.0
21710.txt, 171, 2.8125,1.30952042748,0.0625,0.09375,0.0,0.0,0.21875,0.15625,0.0,0.0,0.09375,0.0,0.53125,0.0,0.0,0.15625,0.03125,0.09375,0.6875,0.0,0.0,0.0,0.1875,0.0625,0.1875,0.03125,0.03125,0.0,0.15625,0.21875,0.0,0.09375
8695.txt, 1, 0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39800.txt, 31, 2.5,0.866025403784,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27419.txt, 416, 2.60294117647,1.05912985765,0.132352941176,0.147058823529,0.0147058823529,0.0,0.0294117647059,0.0735294117647,0.0,0.0,0.0147058823529,0.0,0.294117647059,0.0735294117647,0.0,0.176470588235,0.0588235294118,0.0735294117647,0.691176470588,0.117647058824,0.0147058823529,0.0,0.279411764706,0.0,0.0147058823529,0.0147058823529,0.147058823529,0.0,0.235294117647,0.205882352941,0.117647058824,0.235294117647
36312.txt, 433, 2.61904761905,1.20090668694,0.0634920634921,0.0,0.015873015873,0.0,0.0793650793651,0.15873015873,0.0,0.0,0.0952380952381,0.0,0.31746031746,0.015873015873,0.0,0.031746031746,0.0952380952381,0.015873015873,0.714285714286,0.0634920634921,0.031746031746,0.0,0.444444444444,0.111111111111,0.047619047619,0.031746031746,0.0952380952381,0.0,0.111111111111,0.142857142857,0.0793650793651,0.015873015873
20537.txt, 50, 3.25,0.661437827766,0.125,0.125,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.375,0.0,0.0,0.875,0.25,0.0,0.0,0.5,0.125,0.0,0.0,0.0,0.0,0.25,0.0,0.125,0.125
13126.txt, 1, 0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35110.txt, 15, 2.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
37608.txt, 64, 2.7,1.1874342087,0.1,0.2,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.2,0.0,0.2,0.7,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.1,0.2
4059.txt, 87, 2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16678.txt, 27, 3.5,2.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46381.txt, 1, 0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3211.txt, 91, 2.42857142857,0.849169261911,0.0,0.238095238095,0.0,0.0,0.0952380952381,0.047619047619,0.0,0.0,0.0,0.0,0.428571428571,0.0,0.0,0.238095238095,0.047619047619,0.047619047619,0.809523809524,0.0,0.0,0.0,0.190476190476,0.0,0.0,0.0,0.190476190476,0.0,0.0952380952381,0.380952380952,0.0,0.190476190476
20739.txt, 83, 1.83333333333,0.897527467856,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.416666666667,0.0,0.0,0.0,0.0,0.0833333333333,0.166666666667,0.0833333333333,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0833333333333,0.0,0.333333333333,0.333333333333,0.0833333333333,0.0
24415.txt, 1, 0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13240.txt, 23, 2.0,0.816496580928,0.666666666667,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.666666666667,0.0,0.0
35276.txt, 29, 1.75,1.29903810568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.5,0.0,0.0
20651.txt, 164, 3.04545454545,1.10689051472,0.0,0.0909090909091,0.0,0.0,0.0454545454545,0.0454545454545,0.0,0.0,0.0454545454545,0.0454545454545,0.454545454545,0.0,0.0454545454545,0.136363636364,0.181818181818,0.136363636364,0.818181818182,0.0909090909091,0.0,0.0,0.5,0.0,0.0909090909091,0.0,0.0,0.0,0.318181818182,0.272727272727,0.0454545454545,0.227272727273
13338.txt, 1, 0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23443.txt, 203, 2.5652173913,1.3457206557,0.0434782608696,0.0434782608696,0.0,0.0,0.0,0.304347826087,0.0,0.0,0.0,0.0,0.652173913043,0.0,0.0,0.0869565217391,0.130434782609,0.0,0.434782608696,0.0434782608696,0.0,0.0,0.521739130435,0.0434782608696,0.0,0.0434782608696,0.0,0.0,0.173913043478,0.0,0.0434782608696,0.0
31022.txt, 18, 2.2,1.46969384567,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.6,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2
15674.txt, 1, 0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519.txt, 114, 2.66666666667,1.192569588,0.0666666666667,0.0666666666667,0.0,0.0,0.0666666666667,0.0,0.0,0.0,0.0666666666667,0.0,0.333333333333,0.133333333333,0.0,0.0,0.0666666666667,0.0,0.933333333333,0.0666666666667,0.0,0.0,0.466666666667,0.0,0.0,0.0,0.0,0.0,0.4,0.0666666666667,0.0666666666667,0.133333333333
20014.txt, 7, 2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5891.txt, 13, 2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22674.txt, 79, 2.4375,0.933324032692,0.1875,0.0625,0.0,0.0625,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0625,0.0625,0.0625,0.9375,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0625
15031.txt, 96, 3.08333333333,1.25554326444,0.0833333333333,0.0,0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0833333333333,0.0,0.583333333333,0.0,0.0833333333333,0.0,0.0,0.0833333333333,0.583333333333,0.25,0.0,0.0,0.833333333333,0.166666666667,0.0,0.0,0.0,0.0,0.25,0.333333333333,0.25,0.0833333333333
5881.txt, 3, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1234.txt, 144, 2.95238095238,1.21405226514,0.142857142857,0.142857142857,0.0,0.047619047619,0.142857142857,0.0952380952381,0.0,0.0,0.0952380952381,0.0,0.333333333333,0.0,0.0,0.0952380952381,0.0952380952381,0.142857142857,0.857142857143,0.0,0.0,0.0,0.47619047619,0.0,0.0,0.0,0.047619047619,0.0,0.238095238095,0.0952380952381,0.0,0.142857142857
48039.txt, 232, 2.30303030303,1.11422886732,0.030303030303,0.0606060606061,0.0,0.0,0.0909090909091,0.030303030303,0.0,0.0,0.0606060606061,0.0,0.424242424242,0.030303030303,0.0,0.0606060606061,0.121212121212,0.0,0.636363636364,0.121212121212,0.0,0.0,0.30303030303,0.0,0.0,0.0,0.181818181818,0.0,0.151515151515,0.363636363636,0.121212121212,0.0
37359.txt, 133, 2.59090909091,1.46656961863,0.181818181818,0.0454545454545,0.0,0.0,0.0454545454545,0.0909090909091,0.0,0.0,0.136363636364,0.0,0.545454545455,0.0454545454545,0.0,0.136363636364,0.0454545454545,0.0,0.818181818182,0.0,0.0909090909091,0.0,0.181818181818,0.0,0.0454545454545,0.0,0.0,0.0,0.181818181818,0.0909090909091,0.0,0.0
20887.txt, 13, 2.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
17623.txt, 1, 0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31128.txt, 1005, 2.39306358382,1.18094621683,0.0578034682081,0.0635838150289,0.0,0.0,0.127167630058,0.0751445086705,0.0173410404624,0.0,0.0115606936416,0.0,0.28901734104,0.0867052023121,0.00578034682081,0.156069364162,0.115606936416,0.0173410404624,0.601156069364,0.0231213872832,0.00578034682081,0.0,0.294797687861,0.0404624277457,0.0115606936416,0.00578034682081,0.173410404624,0.0,0.173410404624,0.242774566474,0.028901734104,0.150289017341
16414.txt, 689, 2.8625,1.40306583951,0.075,0.025,0.0875,0.0,0.225,0.075,0.0,0.0,0.0375,0.0,0.425,0.0,0.0,0.2125,0.0625,0.025,0.7125,0.15,0.0125,0.0,0.35,0.075,0.0,0.0,0.0125,0.0,0.225,0.1125,0.1375,0.2
2779.txt, 119, 3.0625,0.966226552109,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0625,0.0,0.5625,0.0625,0.0,0.0,0.125,0.0625,0.8125,0.1875,0.0625,0.0,0.8125,0.0,0.0,0.0,0.0,0.0,0.125,0.5625,0.1875,0.0
10158.txt, 9, 5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
25005.txt, 456, 2.71951219512,1.21247972318,0.0609756097561,0.0853658536585,0.0,0.0121951219512,0.0609756097561,0.0365853658537,0.0,0.0,0.0853658536585,0.0,0.390243902439,0.0121951219512,0.0243902439024,0.109756097561,0.109756097561,0.0365853658537,0.756097560976,0.0487804878049,0.0243902439024,0.0,0.317073170732,0.0121951219512,0.0365853658537,0.0487804878049,0.121951219512,0.0,0.280487804878,0.207317073171,0.0487804878049,0.0487804878049
37464.txt, 1, 0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17066.txt, 15, 3.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
